age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,screen_time_intensity,commit_bug_ratio,work_category
39.0,0.0,10.12,4.02,7.0,5.0,20.0,1.0,12.64,1.87,53.97,1,2.4563106796116507,1.2367906066536205,3.9215686274509807,2
23.0,3.0,13.51,7.93,6.0,13.0,14.0,6.0,15.08,1.3,80.82,2,1.6824408468244085,1.1080088170462896,1.0687022900763359,1
22.0,0.0,12.18,7.21,0.0,18.0,10.0,7.0,14.26,0.89,60.81,1,1.6662106703146375,1.1612377850162867,0.5524861878453038,1
35.0,7.0,12.69,4.23,4.0,3.0,0.0,2.0,17.63,0.12,68.52,1,2.930715935334873,1.3784206411258797,0.0,2
31.0,4.0,9.42,7.95,1.0,13.0,1.0,0.0,10.85,1.26,35.3,1,1.1701863354037265,1.1397058823529411,0.07633587786259542,1
27.0,1.0,7.27,5.12,0.0,9.0,26.0,1.0,9.9,0.04,33.1,0,1.39272030651341,1.3432835820895523,2.857142857142857,1
43.0,11.0,11.02,5.33,0.0,5.0,7.0,9.0,14.73,1.36,57.41,1,2.029465930018416,1.3246402877697843,1.3725490196078431,2
36.0,16.0,8.39,4.47,6.0,10.0,14.0,4.0,12.02,0.15,61.06,1,1.8358862144420134,1.415783274440518,1.3861386138613863,1
26.0,6.0,6.88,6.67,1.0,12.0,0.0,8.0,8.32,1.31,54.46,1,1.016248153618907,1.191977077363897,0.0,1
30.0,10.0,5.52,6.49,4.0,17.0,2.0,4.0,7.09,0.81,58.01,1,0.8376327769347496,1.2615658362989326,0.11695906432748537,0
37.0,3.0,9.28,5.74,3.0,19.0,17.0,0.0,12.86,1.33,60.53,1,1.5890410958904109,1.371002132196162,0.8900523560209423,1
20.0,4.0,9.94,4.84,1.0,13.0,25.0,0.0,14.58,0.28,64.81,1,2.0121457489878543,1.452191235059761,1.9083969465648856,2
22.0,5.0,9.69,8.19,1.0,19.0,15.0,1.0,13.99,0.23,70.41,2,1.1688781664656214,1.429009193054137,0.7853403141361256,1
23.0,10.0,5.17,8.38,1.0,19.0,20.0,0.0,10.1,0.49,28.95,0,0.6096698113207547,1.9165085388994307,1.0471204188481675,0
32.0,0.0,9.7,6.7,7.0,10.0,27.0,7.0,13.01,0.82,84.83,2,1.4264705882352942,1.3275510204081633,2.6732673267326734,1
25.0,9.0,5.68,5.22,4.0,4.0,19.0,1.0,10.53,0.51,53.795,0,1.0676691729323309,1.8217993079584776,4.634146341463415,1
33.0,19.0,10.64,4.48,7.0,9.0,19.0,7.0,12.86,0.16,86.38,2,2.3231441048034935,1.1973929236499068,2.087912087912088,2
24.0,10.0,8.29,8.34,1.0,3.0,12.0,4.0,10.98,0.65,21.01,0,0.9822274881516587,1.3087008343265796,3.8709677419354835,0
35.0,16.0,12.49,4.48,1.0,11.0,19.0,0.0,12.02,1.41,66.39,1,2.7270742358078603,0.9547259729944401,1.7117117117117118,2
34.0,7.0,11.78,4.07,2.0,5.0,26.0,3.0,12.97,1.17,38.21,1,2.8249400479616305,1.091750841750842,5.098039215686275,2
34.0,12.0,11.24,6.35,2.0,7.0,3.0,1.0,15.56,1.93,53.92,1,1.742635658914729,1.3721340388007055,0.4225352112676057,1
23.0,19.0,11.01,7.66,2.0,3.0,3.0,5.0,12.11,0.87,44.58,1,1.4188144329896908,1.09000900090009,0.9677419354838709,1
27.0,17.0,9.6,6.29,2.0,19.0,21.0,4.0,13.52,0.67,77.83,2,1.5023474178403755,1.3938144329896909,1.0994764397905759,1
35.0,15.0,4.61,4.26,1.0,9.0,1.0,8.0,7.24,1.39,35.2,1,1.0573394495412847,1.5371549893842889,0.10989010989010989,1
35.0,1.0,10.55,7.45,7.0,10.0,12.0,2.0,11.57,0.82,75.54,2,1.3973509933774835,1.0863849765258216,1.188118811881188,1
23.0,4.0,8.67,7.21,6.0,14.0,12.0,4.0,10.83,1.24,63.76,1,1.186046511627907,1.2348916761687572,0.851063829787234,1
32.0,17.0,8.7,7.41,7.0,4.0,19.0,9.0,11.08,1.89,49.61,1,1.158455392809587,1.2590909090909093,4.634146341463415,1
32.0,2.0,7.79,5.06,2.0,2.0,29.0,6.0,12.65,1.0,18.74,0,1.5096899224806204,1.6032953105196452,13.809523809523808,1
21.0,16.0,13.29,7.98,0.0,14.0,6.0,8.0,16.93,1.0,78.05,2,1.6448019801980196,1.2643764002987306,0.425531914893617,1
22.0,15.0,6.49,6.4,6.0,1.0,6.0,2.0,9.66,1.55,0.0,0,0.9984615384615385,1.465857359635812,5.454545454545454,0
41.0,5.0,7.17,6.68,3.0,1.0,16.0,3.0,8.68,1.51,19.86,0,1.0575221238938053,1.1939477303988997,14.545454545454545,1
27.0,18.0,13.63,6.73,2.0,7.0,9.0,0.0,16.19,1.03,59.99,1,1.9956076134699854,1.1791697013838311,1.267605633802817,1
43.0,6.0,12.1,5.43,4.0,13.0,11.0,1.0,13.24,0.13,82.22,2,2.188065099457505,1.0852459016393443,0.8396946564885497,2
34.0,17.0,4.14,5.25,3.0,8.0,24.0,2.0,8.19,1.02,9.32,0,0.7738317757009345,1.9316037735849059,2.9629629629629632,0
30.0,13.0,13.06,4.02,7.0,4.0,22.0,9.0,14.71,0.75,88.14,2,3.16990291262136,1.1177811550151977,5.365853658536586,3
28.0,5.0,6.27,5.98,7.0,11.0,26.0,6.0,9.65,0.63,57.35,1,1.03125,1.514913657770801,2.3423423423423424,1
26.0,7.0,11.06,6.43,5.0,9.0,21.0,6.0,14.86,1.96,60.31,1,1.6937212863705975,1.3315412186379927,2.307692307692308,1
32.0,14.0,9.53,7.71,7.0,0.0,29.0,0.0,12.0,1.74,5.51,0,1.2202304737516005,1.2461059190031154,290.0,1
21.0,14.0,9.37,4.33,5.0,18.0,15.0,8.0,12.9,0.66,90.03,2,2.115124153498871,1.3621964097148893,0.8287292817679557,2
27.0,14.0,11.18,8.62,0.0,10.0,1.0,2.0,15.24,0.62,48.31,1,1.2821100917431194,1.3510638297872342,0.09900990099009901,1
26.0,15.0,6.07,5.32,3.0,16.0,21.0,2.0,7.81,1.44,41.27,1,1.1199261992619927,1.26580226904376,1.3043478260869563,1
43.0,0.0,5.59,5.83,3.0,2.0,20.0,1.0,8.99,0.67,11.93,0,0.9426644182124789,1.5799648506151145,9.523809523809524,0
31.0,10.0,10.52,4.24,7.0,0.0,8.0,2.0,14.46,0.5,47.94,1,2.423963133640553,1.361581920903955,80.0,2
38.0,4.0,6.91,7.27,0.0,16.0,11.0,5.0,9.34,1.96,66.09,1,0.9375848032564452,1.3323823109843083,0.6832298136645962,0
26.0,4.0,13.74,7.54,5.0,5.0,16.0,9.0,15.39,1.13,81.14,2,1.7984293193717278,1.1119942196531793,3.1372549019607847,1
29.0,5.0,8.52,8.64,2.0,12.0,15.0,3.0,10.66,1.52,39.68,1,0.9748283752860412,1.2366589327146174,1.2396694214876034,0
44.0,1.0,5.12,5.68,0.0,19.0,4.0,1.0,9.85,1.43,31.02,0,0.8858131487889275,1.8869731800766283,0.20942408376963348,0
35.0,5.0,10.86,5.29,4.0,3.0,18.0,7.0,13.29,1.51,65.32,1,2.014842300556586,1.2125912408759125,5.806451612903226,2
22.0,13.0,7.06,7.63,0.0,4.0,24.0,0.0,8.49,1.81,4.71,1,0.9133247089262613,1.1857541899441342,5.853658536585367,0
29.0,10.0,5.49,7.53,1.0,14.0,27.0,9.0,6.82,1.0,31.92,0,0.7195281782437746,1.220035778175313,1.9148936170212767,0
25.0,3.0,8.23,8.69,5.0,13.0,16.0,7.0,9.95,1.51,70.8,2,0.9362912400455063,1.1944777911164466,1.2213740458015268,0
37.0,8.0,13.64,5.03,1.0,18.0,21.0,1.0,15.15,1.59,80.03,2,2.658869395711501,1.1026200873362446,1.160220994475138,2
37.0,2.0,8.11,7.53,5.0,14.0,2.0,8.0,11.09,1.89,68.34,1,1.0629095674967235,1.3507917174177833,0.14184397163120568,1
24.0,10.0,7.47,4.33,5.0,11.0,16.0,3.0,9.86,1.43,47.53,1,1.6862302483069977,1.3025099075297226,1.4414414414414416,1
40.0,10.0,8.45,6.4,3.0,17.0,26.0,3.0,12.82,1.79,61.17,1,1.2999999999999998,1.4994152046783629,1.5204678362573099,1
26.0,3.0,4.12,4.6,2.0,13.0,14.0,6.0,8.64,0.19,55.91,1,0.8765957446808512,2.04739336492891,1.0687022900763359,0
21.0,0.0,5.33,7.27,2.0,9.0,18.0,2.0,8.22,0.25,9.68,0,0.723202170963365,1.5138121546961327,1.978021978021978,0
30.0,15.0,12.5,7.01,5.0,7.0,14.0,9.0,17.05,0.32,89.08,2,1.758087201125176,1.3531746031746033,1.971830985915493,1
32.0,10.0,13.78,4.24,5.0,3.0,17.0,2.0,16.58,0.29,71.42,2,3.175115207373272,1.1945244956772334,5.483870967741935,3
42.0,15.0,5.58,5.6,7.0,17.0,25.0,3.0,9.15,0.18,51.32,1,0.9789473684210528,1.6109154929577467,1.461988304093567,0
24.0,10.0,9.36,5.98,1.0,7.0,11.0,9.0,11.01,0.25,81.36,2,1.539473684210526,1.16384778012685,1.5492957746478875,1
25.0,7.0,13.66,5.24,7.0,3.0,27.0,2.0,14.87,1.99,54.06,1,2.558052434456929,1.0806686046511627,8.709677419354838,2
43.0,0.0,5.57,4.19,7.0,9.0,11.0,9.0,7.21,0.54,71.73,1,1.2983682983682985,1.271604938271605,1.208791208791209,1
33.0,8.0,5.86,5.59,4.0,4.0,23.0,7.0,7.87,0.96,26.73,0,1.0298769771529,1.320469798657718,5.609756097560976,1
31.0,11.0,13.27,7.96,0.0,9.0,2.0,8.0,17.27,1.64,57.3,1,1.6464019851116625,1.2916978309648468,0.21978021978021978,1
23.0,7.0,11.06,5.8,5.0,5.0,10.0,4.0,12.75,0.24,73.49,2,1.8745762711864409,1.14247311827957,1.9607843137254903,1
42.0,16.0,5.52,5.62,7.0,3.0,22.0,2.0,7.04,0.63,24.46,0,0.965034965034965,1.2526690391459077,7.096774193548387,0
25.0,9.0,7.93,8.71,5.0,17.0,9.0,6.0,12.64,0.32,79.63,2,0.9001135073779795,1.5740971357409717,0.5263157894736842,0
29.0,6.0,4.56,4.21,0.0,16.0,21.0,2.0,8.32,0.13,39.19,1,1.0580046403712298,1.7854077253218887,1.3043478260869563,1
37.0,18.0,8.33,7.84,0.0,6.0,14.0,5.0,11.22,1.92,23.13,0,1.04911838790932,1.3309608540925268,2.295081967213115,1
34.0,5.0,11.78,6.42,4.0,8.0,22.0,3.0,13.16,1.72,50.01,1,1.8067484662576687,1.107744107744108,2.7160493827160495,1
27.0,10.0,9.54,8.72,4.0,2.0,10.0,6.0,13.95,1.76,29.1,0,1.0816326530612244,1.4470954356846475,4.761904761904762,1
28.0,17.0,10.47,5.97,0.0,8.0,22.0,5.0,11.9,1.74,56.96,1,1.724876441515651,1.1258278145695364,2.7160493827160495,1
24.0,14.0,7.27,7.54,5.0,3.0,25.0,6.0,10.71,0.31,39.51,1,0.9515706806282722,1.4531886024423342,8.064516129032258,0
29.0,1.0,5.61,4.35,5.0,18.0,0.0,3.0,9.28,1.57,54.73,1,1.260674157303371,1.625218914185639,0.0,1
39.0,13.0,4.13,8.64,0.0,8.0,19.0,5.0,6.73,1.46,16.69,0,0.47254004576659037,1.5910165484633572,2.345679012345679,0
25.0,9.0,12.21,5.72,5.0,19.0,3.0,9.0,16.85,1.85,100.0,2,2.0979381443298974,1.3688058489033308,0.15706806282722513,2
35.0,15.0,10.37,6.62,4.0,5.0,20.0,6.0,11.57,0.44,56.37,1,1.5431547619047619,1.1050620821394461,3.9215686274509807,1
43.0,6.0,6.29,4.69,0.0,10.0,29.0,9.0,10.56,0.83,70.78,2,1.313152400835073,1.6525821596244132,2.871287128712871,1
22.0,7.0,8.18,8.73,4.0,14.0,25.0,7.0,11.4,0.59,44.61,1,0.9263873159682898,1.3768115942028987,1.773049645390071,0
29.0,9.0,12.01,7.36,5.0,5.0,20.0,9.0,15.45,0.52,79.07,2,1.6099195710455765,1.2758051197357556,3.9215686274509807,1
30.0,14.0,9.39,4.27,5.0,19.0,7.0,8.0,14.34,1.3,94.14,2,2.1487414187643026,1.5110642781875658,0.36649214659685864,2
30.0,7.0,7.0,4.78,4.0,9.0,19.0,2.0,10.33,0.33,49.26,1,1.4344262295081966,1.4549295774647888,2.087912087912088,1
36.0,12.0,6.67,6.0,1.0,17.0,12.0,4.0,10.86,0.93,53.74,1,1.0934426229508196,1.604135893648449,0.7017543859649122,1
23.0,11.0,6.18,5.08,1.0,15.0,16.0,9.0,7.79,1.29,65.76,1,1.193050193050193,1.2404458598726116,1.0596026490066226,1
23.0,7.0,12.24,5.52,6.0,3.0,14.0,2.0,16.48,0.26,43.93,1,2.1779359430604988,1.3354943273905997,4.516129032258064,2
36.0,14.0,9.82,8.99,4.0,9.0,20.0,4.0,13.86,0.51,70.85,2,1.0803080308030804,1.3971774193548387,2.197802197802198,1
28.0,11.0,11.09,7.29,0.0,12.0,0.0,1.0,15.96,1.93,54.06,1,1.5006765899864682,1.4262734584450403,0.0,1
38.0,10.0,8.99,8.61,1.0,4.0,27.0,2.0,17.34,1.59,30.57,0,1.032146957520092,1.9075907590759076,6.585365853658537,1
24.0,18.0,13.87,6.18,5.0,19.0,2.0,6.0,15.73,1.35,100.0,2,2.2085987261146496,1.1259842519685042,0.10471204188481674,2
41.0,13.0,6.49,7.55,7.0,18.0,23.0,7.0,9.35,1.71,61.17,1,0.8483660130718955,1.4188163884673748,1.2707182320441988,0
43.0,17.0,5.81,6.46,2.0,17.0,25.0,4.0,10.46,0.03,47.77,1,0.885670731707317,1.7698815566835875,1.461988304093567,0
25.0,12.0,8.62,5.64,0.0,19.0,20.0,2.0,12.18,0.01,58.79,1,1.5017421602787457,1.3967889908256883,1.0471204188481675,1
22.0,3.0,4.35,6.6,4.0,16.0,22.0,3.0,7.2,0.31,32.59,0,0.6492537313432836,1.617977528089888,1.3664596273291925,0
41.0,16.0,8.99,6.14,5.0,15.0,29.0,2.0,13.36,0.99,76.81,2,1.4407051282051284,1.4697469746974696,1.9205298013245033,1
20.0,18.0,12.84,8.9,5.0,0.0,16.0,2.0,15.25,1.14,32.66,0,1.4266666666666667,1.1785162287480682,160.0,1
39.0,8.0,10.86,6.48,2.0,0.0,21.0,8.0,14.52,0.23,49.76,1,1.6504559270516717,1.3248175182481752,210.0,1
41.0,6.0,6.68,8.06,4.0,19.0,27.0,3.0,10.79,0.14,48.62,1,0.8186274509803921,1.5914454277286136,1.413612565445026,0
35.0,0.0,5.23,7.33,6.0,13.0,29.0,5.0,8.02,1.66,44.8,1,0.7039030955585465,1.5046904315196996,2.213740458015267,0
42.0,6.0,7.82,6.4,0.0,1.0,23.0,2.0,9.04,0.93,4.19,0,1.2030769230769232,1.1414141414141412,20.909090909090907,1
30.0,6.0,12.33,6.37,5.0,14.0,21.0,7.0,15.86,1.98,91.19,2,1.9057187017001547,1.2759452936444087,1.4893617021276595,1
32.0,19.0,7.48,5.71,6.0,2.0,3.0,3.0,12.17,0.46,42.28,1,1.287435456110155,1.6055408970976253,1.4285714285714286,1
29.0,6.0,4.34,4.53,3.0,12.0,26.0,7.0,12.02,1.29,53.21,1,0.937365010799136,2.7072072072072073,2.1487603305785123,0
22.0,7.0,6.74,7.81,5.0,18.0,7.0,1.0,11.45,1.61,33.6,0,0.852085967130215,1.6739766081871343,0.38674033149171266,0
28.0,15.0,13.9,8.59,3.0,0.0,14.0,8.0,16.32,1.75,58.78,1,1.5995397008055237,1.1657142857142857,140.0,1
31.0,2.0,10.77,5.09,7.0,12.0,7.0,1.0,15.32,0.61,84.47,2,2.0751445086705202,1.409383624655014,0.578512396694215,2
42.0,12.0,13.01,8.63,3.0,14.0,29.0,2.0,17.16,0.39,56.5,1,1.490263459335624,1.3089244851258581,2.0567375886524824,1
33.0,9.0,11.75,5.16,0.0,15.0,13.0,2.0,16.6,0.45,73.67,2,2.2338403041825097,1.4008438818565403,0.8609271523178809,2
20.0,17.0,9.4,6.65,7.0,10.0,5.0,4.0,13.56,1.33,48.61,1,1.3925925925925926,1.4273684210526316,0.49504950495049505,1
37.0,6.0,5.49,5.72,0.0,2.0,23.0,2.0,7.78,1.04,6.64,0,0.943298969072165,1.3917710196779964,10.952380952380953,0
36.0,4.0,7.49,4.57,2.0,7.0,27.0,7.0,12.09,1.2,51.84,1,1.6038543897216275,1.592885375494071,3.802816901408451,1
28.0,6.0,9.84,4.26,5.0,5.0,21.0,9.0,13.52,0.04,72.63,2,2.2568807339449544,1.3601609657947686,4.11764705882353,2
28.0,16.0,12.71,5.83,0.0,4.0,14.0,6.0,14.36,0.78,54.82,1,2.143338954468803,1.120999219359875,3.414634146341464,2
42.0,3.0,6.69,4.24,0.0,14.0,19.0,0.0,7.87,0.62,43.95,1,1.5414746543778803,1.159057437407953,1.3475177304964538,1
29.0,15.0,5.21,4.52,4.0,8.0,26.0,5.0,7.67,1.73,24.22,0,1.1277056277056279,1.4444444444444446,3.2098765432098766,1
38.0,18.0,9.59,4.71,2.0,4.0,27.0,1.0,13.74,1.55,41.52,1,1.993762993762994,1.4179566563467494,6.585365853658537,1
34.0,9.0,5.77,4.01,5.0,9.0,21.0,7.0,9.24,0.86,74.93,2,1.4038929440389296,1.5741056218057925,2.307692307692308,1
24.0,2.0,10.1,4.77,6.0,5.0,14.0,9.0,13.21,1.26,61.34,1,2.073921971252567,1.2950980392156866,2.7450980392156863,2
34.0,2.0,6.64,6.89,4.0,10.0,23.0,7.0,7.65,0.1,40.76,1,0.949928469241774,1.1350148367952524,2.2772277227722775,0
39.0,16.0,6.31,8.1,1.0,3.0,29.0,6.0,9.05,1.27,3.64,0,0.7695121951219512,1.4118564742589705,9.35483870967742,0
42.0,9.0,7.99,4.97,5.0,19.0,22.0,7.0,9.62,0.19,83.36,2,1.5759368836291916,1.1891223733003708,1.1518324607329842,1
44.0,16.0,9.93,4.4,1.0,11.0,4.0,0.0,12.75,1.43,57.48,1,2.2066666666666666,1.2711864406779663,0.3603603603603604,2
21.0,16.0,9.45,7.65,7.0,19.0,12.0,7.0,14.42,1.15,93.38,2,1.2193548387096773,1.5099476439790578,0.6282722513089005,1
32.0,3.0,6.45,4.04,7.0,5.0,6.0,0.0,10.97,0.6,41.3,1,1.5579710144927539,1.6748091603053437,1.1764705882352942,1
43.0,5.0,12.91,7.67,4.0,0.0,16.0,2.0,15.15,0.74,46.17,1,1.6615186615186617,1.164488854727133,160.0,1
35.0,11.0,5.1,4.66,3.0,17.0,7.0,3.0,8.47,0.18,67.72,1,1.0714285714285714,1.6288461538461543,0.4093567251461988,1
34.0,19.0,4.39,5.14,6.0,1.0,4.0,2.0,7.4,0.65,13.25,0,0.8377862595419848,1.648106904231626,3.6363636363636362,0
44.0,16.0,10.03,4.6,5.0,4.0,22.0,1.0,11.55,1.93,48.69,1,2.1340425531914895,1.1401776900296152,5.365853658536586,2
29.0,16.0,5.23,5.24,0.0,15.0,6.0,2.0,10.19,0.97,56.19,1,0.9794007490636705,1.9118198874296435,0.3973509933774835,0
33.0,9.0,9.05,7.99,2.0,11.0,7.0,8.0,11.75,0.95,70.88,2,1.1186650185414093,1.2841530054644807,0.6306306306306306,1
29.0,6.0,13.52,4.66,5.0,11.0,6.0,1.0,16.54,1.26,66.45,1,2.8403361344537816,1.2143906020558004,0.5405405405405406,2
44.0,15.0,10.99,8.97,2.0,10.0,21.0,4.0,14.58,0.97,44.43,1,1.2116868798235942,1.314697926059513,2.0792079207920793,1
33.0,12.0,10.17,5.64,3.0,19.0,14.0,2.0,11.94,0.71,95.08,2,1.7717770034843208,1.1626095423563778,0.7329842931937173,1
42.0,2.0,9.75,8.61,2.0,18.0,5.0,8.0,11.64,0.28,71.15,2,1.119402985074627,1.1817258883248731,0.2762430939226519,1
28.0,1.0,5.8,4.95,3.0,6.0,20.0,6.0,7.57,1.26,54.88,1,1.1485148514851484,1.2830508474576272,3.278688524590164,1
44.0,15.0,8.33,4.94,6.0,1.0,20.0,9.0,10.87,1.5,51.07,1,1.6527777777777777,1.2894424673784104,18.18181818181818,1
33.0,5.0,7.43,6.83,4.0,5.0,3.0,2.0,9.23,1.85,22.59,0,1.072150072150072,1.2257636122177957,0.5882352941176471,1
22.0,5.0,13.53,4.25,3.0,3.0,22.0,1.0,18.24,0.01,53.795,1,3.110344827586207,1.338224504768892,7.096774193548387,3
39.0,12.0,6.42,8.01,7.0,1.0,14.0,1.0,10.28,0.13,10.94,0,0.7916152897657214,1.5766871165644172,12.727272727272727,0
35.0,6.0,8.72,6.2,1.0,16.0,27.0,4.0,13.31,1.8,53.85,1,1.3841269841269843,1.5090702947845804,1.6770186335403725,1
21.0,4.0,13.38,7.5,7.0,7.0,26.0,8.0,17.77,1.26,84.45,2,1.760526315789474,1.3182492581602374,3.6619718309859155,1
29.0,6.0,11.89,4.87,5.0,4.0,29.0,1.0,15.7,1.92,47.34,1,2.392354124748491,1.3094245204336947,7.073170731707318,2
22.0,1.0,13.65,7.21,7.0,9.0,2.0,1.0,15.62,0.86,77.11,2,1.8673050615595077,1.136,0.21978021978021978,1
30.0,16.0,10.08,6.97,7.0,15.0,4.0,7.0,13.54,0.83,79.37,2,1.425742574257426,1.3300589390962672,0.26490066225165565,1
30.0,12.0,7.34,7.78,7.0,1.0,18.0,2.0,9.09,0.69,3.49,0,0.9314720812182741,1.2217741935483872,16.363636363636363,0
40.0,15.0,12.27,5.49,3.0,18.0,14.0,2.0,13.8,0.29,83.86,2,2.1949910554561716,1.1156022635408247,0.7734806629834253,2
40.0,19.0,6.91,8.67,5.0,6.0,4.0,5.0,10.44,0.76,28.34,0,0.7879133409350058,1.4893009985734664,0.6557377049180328,0
41.0,1.0,5.65,8.81,4.0,1.0,26.0,5.0,9.15,0.03,32.73,0,0.6341189674523008,1.591304347826087,23.636363636363633,0
32.0,4.0,11.06,8.34,6.0,12.0,12.0,5.0,12.69,1.02,76.8,2,1.3104265402843602,1.1370967741935483,0.9917355371900827,1
26.0,17.0,10.39,6.86,4.0,3.0,9.0,4.0,12.8,1.69,57.99,1,1.492816091954023,1.2202097235462346,2.903225806451613,1
42.0,6.0,12.79,6.1,3.0,15.0,5.0,3.0,14.06,0.64,88.38,2,2.0629032258064517,1.0907680372381692,0.33112582781456956,2
36.0,10.0,13.62,4.29,4.0,9.0,0.0,8.0,17.48,0.19,100.0,2,3.1025056947608203,1.274052478134111,0.0,3
21.0,10.0,12.57,8.74,1.0,16.0,29.0,3.0,17.52,1.95,65.5,1,1.4219457013574661,1.3827940015785318,1.8012422360248446,1
31.0,16.0,4.6,8.76,6.0,13.0,10.0,0.0,8.56,0.26,33.89,0,0.5191873589164786,1.8212765957446813,0.7633587786259542,0
44.0,15.0,10.65,4.09,0.0,11.0,19.0,7.0,15.03,1.06,80.39,2,2.541766109785203,1.398139534883721,1.7117117117117118,2
29.0,12.0,11.85,5.78,4.0,12.0,8.0,7.0,14.76,1.62,75.76,2,2.0153061224489797,1.2351464435146444,0.6611570247933884,2
37.0,4.0,13.82,8.4,0.0,19.0,15.0,2.0,15.2,0.5,53.795,1,1.6258823529411766,1.0919540229885056,0.7853403141361256,1
41.0,19.0,7.75,4.4,4.0,7.0,14.0,8.0,11.66,1.68,39.88,1,1.7222222222222223,1.4853503184713377,1.971830985915493,1
30.0,15.0,5.7,4.98,7.0,16.0,4.0,6.0,7.73,1.11,58.54,1,1.1220472440944882,1.3327586206896553,0.24844720496894407,1
35.0,15.0,12.53,8.89,6.0,17.0,14.0,6.0,15.08,0.66,80.43,2,1.3937708565072302,1.1939825811559779,0.8187134502923976,1
36.0,15.0,7.17,8.24,3.0,9.0,0.0,4.0,12.02,1.73,29.29,0,0.8597122302158273,1.6533700137551581,0.0,0
38.0,13.0,9.98,8.56,0.0,12.0,14.0,2.0,14.6,1.24,38.23,1,1.1524249422632795,1.4484126984126984,1.15702479338843,1
37.0,5.0,7.9,4.71,6.0,1.0,3.0,9.0,10.84,1.23,72.89,2,1.6424116424116426,1.355,2.727272727272727,1
22.0,1.0,8.02,5.06,4.0,16.0,27.0,4.0,12.87,1.01,72.43,2,1.554263565891473,1.5849753694581281,1.6770186335403725,1
40.0,13.0,11.32,7.03,5.0,5.0,15.0,2.0,14.4,0.55,44.27,1,1.5876577840112203,1.2609457092819616,2.9411764705882355,1
35.0,15.0,7.61,6.51,4.0,11.0,21.0,2.0,9.1,0.61,58.67,1,1.1512859304084722,1.1802853437094682,1.8918918918918919,1
25.0,19.0,10.93,5.49,0.0,12.0,6.0,0.0,14.0,0.18,53.49,1,1.9552772808586762,1.2692656391659112,0.49586776859504134,1
32.0,12.0,4.14,8.42,5.0,3.0,22.0,3.0,8.58,0.49,15.24,0,0.48591549295774644,2.023584905660378,7.096774193548387,0
31.0,14.0,7.25,8.51,7.0,14.0,7.0,8.0,10.4,0.56,70.09,2,0.8420441347270616,1.4149659863945578,0.49645390070921985,0
30.0,11.0,7.19,5.46,6.0,15.0,20.0,5.0,11.18,0.12,70.91,2,1.2931654676258995,1.53360768175583,1.3245033112582782,1
34.0,8.0,11.49,4.78,4.0,18.0,21.0,5.0,14.68,0.22,100.0,2,2.3545081967213117,1.266609145815358,1.160220994475138,2
34.0,17.0,7.15,4.75,0.0,14.0,26.0,5.0,10.33,0.54,51.21,1,1.4742268041237114,1.4248275862068966,1.8439716312056738,1
35.0,13.0,10.33,6.42,1.0,9.0,26.0,4.0,12.47,1.35,44.51,1,1.584355828220859,1.1955896452540749,2.857142857142857,1
29.0,19.0,10.89,4.66,2.0,19.0,1.0,1.0,12.7,0.37,69.94,1,2.2878151260504205,1.1555959963603275,0.05235602094240837,2
31.0,3.0,10.58,6.37,1.0,5.0,29.0,4.0,12.7,1.04,49.72,1,1.6352395672333848,1.1891385767790261,5.686274509803922,1
32.0,7.0,10.03,6.31,0.0,4.0,11.0,9.0,12.79,1.02,58.89,1,1.5647425897035883,1.2625863770977295,2.682926829268293,1
23.0,7.0,8.14,8.42,3.0,1.0,25.0,2.0,12.38,1.67,13.53,0,0.955399061032864,1.5024271844660195,22.727272727272727,0
26.0,15.0,7.73,5.48,3.0,19.0,27.0,9.0,12.05,1.22,82.31,2,1.385304659498208,1.5389527458492978,1.413612565445026,1
41.0,9.0,9.65,6.8,2.0,1.0,1.0,1.0,12.02,1.83,19.15,0,1.3985507246376814,1.2328205128205127,0.9090909090909091,1
21.0,16.0,4.64,7.72,0.0,4.0,13.0,3.0,7.85,1.26,6.79,0,0.5933503836317136,1.6561181434599157,3.1707317073170733,0
34.0,0.0,12.76,6.98,5.0,2.0,18.0,9.0,15.42,0.05,82.81,2,1.8022598870056497,1.1990668740279937,8.571428571428571,1
27.0,17.0,12.25,8.77,4.0,5.0,19.0,8.0,15.53,0.76,52.25,1,1.3810597519729426,1.2574898785425102,3.7254901960784315,1
26.0,9.0,7.46,7.01,1.0,10.0,5.0,6.0,11.05,1.4,39.49,1,1.049226441631505,1.4616402116402119,0.49504950495049505,1
34.0,3.0,9.67,8.51,5.0,4.0,21.0,9.0,11.79,0.95,50.94,1,1.1231126596980257,1.2067553735926304,5.121951219512195,1
42.0,0.0,13.32,5.23,6.0,17.0,18.0,8.0,18.0,0.84,100.0,2,2.49906191369606,1.3412816691505216,1.0526315789473684,2
33.0,3.0,6.72,6.8,1.0,13.0,16.0,2.0,11.46,1.34,45.78,1,0.9739130434782609,1.680351906158358,1.2213740458015268,0
27.0,3.0,11.42,6.72,2.0,9.0,2.0,1.0,12.84,0.57,56.65,1,1.6744868035190617,1.1145833333333333,0.21978021978021978,1
31.0,3.0,4.83,8.95,7.0,2.0,19.0,8.0,8.64,1.82,22.68,0,0.5337016574585636,1.7525354969574038,9.047619047619047,0
